70019,
70020,
70021,
70022,
70023,
70024,
70025,
70026,
70027,
70028,
70029,
70030,
70031,
78841,
78842,
78843,
78844,
78845,
78846,
78847,
78848,
78849,
78850,
78851,
78852,
78853,
78854,
78855,
78856,
78857,
78858,
78859,
78860,
78861,
78862,
78863,
78913,
78914,
78915,
78916,
78917,
78918,
78919,
78920,
78921,
78922,
78923,
78924,
78925,
78926,
78927,
78928,
78929,
78930,
78931,
78932,
78933,
78934,
78935,
78961,
78962,
78963,
78964,
78965,
78966,
78967,
78968,
78969,
78970,
78971,
78972,
78973,
78974,
78975,
78976,
78977,
78978,
78979,
78980,
78981,
78982,
78983,
79057,
79058,
79059,
79060,
79061,
79062,
79063,
79064,
79065,
79066,
79067,
79068,
79069,
79070,
79071,
79072,
79073,
79074,
79075,
79076,
79077,
79078,
79079,
79249,
79250,
79251,
79252,
79253,
79254,
79255,
79256,
79257,
79258,
79259,
79260,
79261,
79262,
79263,
79264,
79265,
79266,
79267,
79268,
79269,
79270,
79271,
79297,
79298,
79299,
79300,
79301,
79302,
79303,
79304,
79305,
79306,
79307,
79308,
79309,
79310,
79311,
79312,
79313,
79314,
79315,
79316,
79317,
79318,
79319,
79345,
79346,
79347,
79348,
79349,
79350,
79351,
79352,
79353,
79354,
79355,
79356,
79357,
79358,
79359,
79360,
79361,
79362,
79363,
79364,
79365,
79366,
79367,
79417,
79418,
79419,
79420,
79421,
79422,
79423,
79424,
79425,
79426,
79427,
79428,
79429,
79430,
79431,
79432,
79433,
79434,
79435,
79436,
79437,
79438,
79439,
79465,
79466,
79467,
79468,
79469,
79470,
79471,
79472,
79473,
79474,
79475,
79476,
79477,
79478,
79479,
79480,
79481,
79482,
79483,
79484,
79485,
79486,
79487,
79513,
79514,
79515,
79516,
79517,
79518,
79519,
79520,
79521,
79522,
79523,
79524,
79525,
79526,
79527,
79528,
79529,
79530,
79531,
79532,
79533,
79534,
79535,
79609,
79610,
79611,
79612,
79613,
79614,
79615,
79616,
79617,
79618,
79619,
79620,
79621,
79622,
79623,
79624,
79625,
79626,
79627,
79628,
79629,
79630,
79631,
79705,
79706,
79707,
79708,
79709,
79710,
79711,
79712,
79713,
79714,
79715,
79716,
79717,
79718,
79719,
79720,
79721,
79722,
79723,
79724,
79725,
79726,
79727,
79753,
79754,
79755,
79756,
79757,
79758,
79759,
79760,
79761,
79762,
79763,
79764,
79765,
79766,
79767,
79768,
79769,
79770,
79771,
79772,
79773,
79774,
79775,
79801,
79802,
79803,
79804,
79805,
79806,
79807,
79808,
79809,
79810,
79811,
79812,
79813,
79814,
79815,
79816,
79817,
79818,
79819,
79820,
79821,
79822,
79823,
79969,
79970,
79971,
79972,
79973,
79974,
79975,
79976,
79977,
79978,
79979,
79980,
79981,
79982,
79983,
79984,
79985,
79986,
79987,
79988,
79989,
79990,
79991,
80017,
80018,
80019,
80020,
80021,
80022,
80023,
80024,
80025,
80026,
80027,
80028,
80029,
80030,
80031,
80032,
80033,
80034,
80035,
80036,
80037,
80038,
80039,
80065,
80066,
80067,
80068,
80069,
80070,
80071,
80072,
80073,
80074,
80075,
80076,
80077,
80078,
80079,
80080,
80081,
80082,
80083,
80084,
80085,
80086,
80087,
80137,
80138,
80139,
80140,
80141,
80142,
80143,
80144,
80145,
80146,
80147,
80148,
80149,
80150,
80151,
80152,
80153,
80154,
80155,
80156,
80157,
80158,
80159,
80185,
80186,
80187,
80188,
80189,
80190,
80191,
80192,
80193,
80194,
80195,
80196,
80197,
80198,
80199,
80200,
80201,
80202,
80203,
80204,
80205,
80206,
80207,
80233,
80234,
80235,
80236,13.0
80237,2.0
80238,9.0
80239,5.0
80240,11.0
80241,6.0
80242,12.0
80243,3.0
80244,10.0
80245,12.0
80246,9.0
80247,12.0
80248,10.0
80249,11.0
80250,8.0
80251,7.0
80252,7.0
80253,7.0
80254,5.0
80255,6.0
80305,19.0
80306,6.0
80307,7.0
80308,9.0
80309,1.0
80310,7.0
80311,6.0
80312,6.0
80313,10.0
80314,6.0
80315,9.0
80316,5.0
80317,4.0
80318,6.0
80319,11.0
80320,6.0
80321,3.0
80322,6.0
80323,7.0
80324,3.0
80325,4.0
80326,15.0
80327,22.0
80353,17.0
80354,6.0
80355,6.0
80356,8.0
80357,6.0
80358,6.0
80359,6.0
80360,10.0
80361,5.0
80362,7.0
80363,6.0
80364,9.0
80365,15.0
80366,16.0
80367,11.0
80368,8.0
80369,22.0
80370,10.0
80371,12.0
80372,6.0
80373,8.0
80374,21.0
80375,6.0
80401,10.0
80402,8.0
80403,5.0
80404,
80405,13.0
80406,2.0
80407,9.0
80408,5.0
80409,11.0
80410,6.0
80411,12.0
80412,3.0
80413,10.0
80414,12.0
80415,9.0
80416,12.0
80417,10.0
80418,11.0
80419,8.0
80420,7.0
80421,7.0
80422,7.0
80423,5.0
80449,6.0
80450,19.0
80451,6.0
80452,7.0
80453,9.0
80454,1.0
80455,7.0
80456,6.0
80457,6.0
80458,10.0
80459,6.0
80460,9.0
80461,5.0
80462,4.0
80463,6.0
80464,11.0
80465,6.0
80466,3.0
80467,6.0
80468,7.0
80469,3.0
80470,4.0
80471,15.0
80617,22.0
80618,17.0
80619,6.0
80620,6.0
80621,8.0
80622,6.0
80623,6.0
80624,6.0
80625,10.0
80626,5.0
80627,7.0
80628,6.0
80629,9.0
80630,15.0
80631,16.0
80632,11.0
80633,8.0
80634,22.0
80635,10.0
80636,12.0
80637,6.0
80638,8.0
80639,21.0
80713,6.0
80714,10.0
80715,8.0
80716,5.0
80717,
80718,13.0
80719,2.0
80720,9.0
80721,5.0
80722,11.0
80723,6.0
80724,12.0
80725,3.0
80726,10.0
80727,12.0
80728,9.0
80729,12.0
80730,10.0
80731,11.0
80732,8.0
80733,7.0
80734,7.0
80735,7.0
80761,5.0
80762,6.0
80763,19.0
80764,6.0
80765,7.0
80766,9.0
80767,1.0
80768,7.0
80769,6.0
80770,6.0
80771,10.0
80772,6.0
80773,9.0
80774,5.0
80775,4.0
80776,6.0
80777,11.0
80778,6.0
80779,3.0
80780,6.0
80781,7.0
80782,3.0
80783,4.0
80809,15.0
80810,22.0
80811,17.0
80812,6.0
80813,6.0
80814,8.0
80815,6.0
80816,6.0
80817,6.0
80818,10.0
80819,5.0
80820,7.0
80821,6.0
80822,9.0
80823,15.0
80824,16.0
80825,11.0
80826,8.0
80827,22.0
80828,10.0
80829,12.0
80830,6.0
80831,8.0
80857,21.0
80858,6.0
80859,10.0
80860,8.0
80861,5.0
80862,
80863,13.0
80864,2.0
80865,9.0
80866,5.0
80867,11.0
80868,6.0
80869,12.0
80870,3.0
80871,10.0
80872,12.0
80873,9.0
80874,12.0
80875,10.0
80876,11.0
80877,8.0
80878,7.0
80879,7.0
80977,7.0
80978,5.0
80979,6.0
80980,19.0
80981,6.0
80982,7.0
80983,9.0
80984,1.0
80985,7.0
80986,6.0
80987,6.0
80988,10.0
80989,6.0
80990,9.0
80991,5.0
80992,4.0
80993,6.0
80994,11.0
80995,6.0
80996,3.0
80997,6.0
80998,7.0
80999,3.0
81049,4.0
81050,15.0
81051,22.0
81052,17.0
81053,6.0
81054,6.0
81055,8.0
81056,6.0
81057,6.0
81058,6.0
81059,10.0
81060,5.0
81061,7.0
81062,6.0
81063,9.0
81064,15.0
81065,16.0
81066,11.0
81067,8.0
81068,22.0
81069,10.0
81070,12.0
81071,6.0
81169,8.0
81170,21.0
81171,6.0
81172,10.0
81173,8.0
81174,5.0
81175,
81176,13.0
81177,2.0
81178,9.0
81179,5.0
81180,11.0
81181,6.0
81182,12.0
81183,3.0
81184,10.0
81185,12.0
81186,9.0
81187,12.0
81188,10.0
81189,11.0
81190,8.0
81191,7.0
81217,7.0
81218,7.0
81219,5.0
81220,6.0
81221,19.0
81222,6.0
81223,7.0
81224,9.0
81225,1.0
81226,7.0
81227,6.0
81228,6.0
81229,10.0
81230,6.0
81231,9.0
81232,5.0
81233,4.0
81234,6.0
81235,11.0
81236,6.0
81237,3.0
81238,6.0
81239,7.0
81289,3.0
81290,4.0
81291,15.0
81292,22.0
81293,17.0
81294,6.0
81295,6.0
81296,8.0
81297,6.0
81298,6.0
81299,6.0
81300,10.0
81301,5.0
81302,7.0
81303,6.0
81304,9.0
81305,15.0
81306,16.0
81307,11.0
81308,8.0
81309,22.0
81310,10.0
81311,12.0
81337,6.0
81338,8.0
81339,21.0
81340,6.0
81341,10.0
81342,8.0
81343,5.0
81344,
81345,13.0
81346,2.0
81347,9.0
81348,5.0
81349,11.0
81350,6.0
81351,12.0
81352,3.0
81353,10.0
81354,12.0
81355,9.0
81356,12.0
81357,10.0
81358,11.0
81359,8.0
81433,7.0
81434,7.0
81435,7.0
81436,5.0
81437,6.0
81438,19.0
81439,6.0
81440,7.0
81441,9.0
81442,1.0
81443,7.0
81444,6.0
81445,6.0
81446,10.0
81447,6.0
81448,9.0
81449,5.0
81450,4.0
81451,6.0
81452,11.0
81453,6.0
81454,3.0
81455,6.0
81481,7.0
81482,3.0
81483,4.0
81484,15.0
81485,22.0
81486,17.0
81487,6.0
81488,6.0
81489,8.0
81490,6.0
81491,6.0
81492,6.0
81493,10.0
81494,5.0
81495,7.0
81496,6.0
81497,9.0
81498,15.0
81499,16.0
81500,11.0
81501,8.0
81502,22.0
81503,10.0
81577,12.0
81578,6.0
81579,8.0
81580,21.0
81581,6.0
81582,10.0
81583,8.0
81584,5.0
81585,
81586,13.0
81587,2.0
81588,9.0
81589,5.0
81590,11.0
81591,6.0
81592,12.0
81593,3.0
81594,10.0
81595,12.0
81596,9.0
81597,12.0
81598,10.0
81599,11.0
81673,8.0
81674,7.0
81675,7.0
81676,7.0
81677,5.0
81678,6.0
81679,19.0
81680,6.0
81681,7.0
81682,9.0
81683,1.0
81684,7.0
81685,6.0
81686,6.0
81687,10.0
81688,6.0
81689,9.0
81690,5.0
81691,4.0
81692,6.0
81693,11.0
81694,6.0
81695,3.0
81721,6.0
81722,7.0
81723,3.0
81724,4.0
81725,15.0
81726,22.0
81727,17.0
81728,6.0
81729,6.0
81730,8.0
81731,6.0
81732,6.0
81733,6.0
81734,10.0
81735,5.0
81736,7.0
81737,6.0
81738,9.0
81739,15.0
81740,16.0
81741,11.0
81742,8.0
81743,22.0
81793,10.0
81794,12.0
81795,6.0
81796,8.0
81797,21.0
81798,6.0
81799,10.0
81800,8.0
81801,5.0
81802,
81803,13.0
81804,2.0
81805,9.0
81806,5.0
81807,11.0
81808,6.0
81809,12.0
81810,3.0
81811,10.0
81812,12.0
81813,9.0
81814,12.0
81815,10.0
81841,11.0
81842,8.0
81843,7.0
81844,7.0
81845,7.0
81846,5.0
81847,6.0
81848,19.0
81849,6.0
81850,7.0
81851,9.0
81852,1.0
81853,7.0
81854,6.0
81855,6.0
81856,10.0
81857,6.0
81858,9.0
81859,5.0
81860,4.0
81861,6.0
81862,11.0
81863,6.0
81889,3.0
81890,6.0
81891,7.0
81892,3.0
81893,4.0
81894,15.0
81895,22.0
81896,17.0
81897,6.0
81898,6.0
81899,8.0
81900,6.0
81901,6.0
81902,6.0
81903,10.0
81904,5.0
81905,7.0
81906,6.0
81907,9.0
81908,15.0
81909,16.0
81910,11.0
81911,8.0
81937,22.0
81938,10.0
81939,12.0
81940,6.0
81941,8.0
81942,21.0
81943,6.0
81944,10.0
81945,8.0
81946,5.0
81947,
81948,13.0
81949,2.0
81950,9.0
81951,5.0
81952,11.0
81953,6.0
81954,12.0
81955,3.0
81956,10.0
81957,12.0
81958,9.0
81959,12.0
81985,10.0
81986,11.0
81987,8.0
81988,7.0
81989,7.0
81990,7.0
81991,5.0
81992,6.0
81993,19.0
81994,6.0
81995,7.0
81996,9.0
81997,1.0
81998,7.0
81999,6.0
82000,6.0
82001,10.0
82002,6.0
82003,9.0
82004,5.0
82005,4.0
82006,6.0
82007,11.0
82081,6.0
82082,3.0
82083,6.0
82084,7.0
82085,3.0
82086,4.0
82087,15.0
82088,22.0
82089,17.0
82090,6.0
82091,6.0
82092,8.0
82093,6.0
82094,6.0
82095,6.0
82096,10.0
82097,5.0
82098,7.0
82099,6.0
82100,9.0
82101,15.0
82102,16.0
82103,11.0
82129,8.0
82130,22.0
82131,10.0
82132,12.0
82133,6.0
82134,8.0
82135,21.0
82136,6.0
82137,10.0
82138,8.0
82139,5.0
82140,
82141,13.0
82142,2.0
82143,9.0
82144,5.0
82145,11.0
82146,6.0
82147,12.0
82148,3.0
82149,10.0
82150,12.0
82151,9.0
82321,12.0
82322,10.0
82323,11.0
82324,8.0
82325,7.0
82326,7.0
82327,7.0
82328,5.0
82329,6.0
82330,19.0
82331,6.0
82332,7.0
82333,9.0
82334,1.0
82335,7.0
82336,6.0
82337,6.0
82338,10.0
82339,6.0
82340,9.0
82341,5.0
82342,4.0
82343,6.0
82369,11.0
82370,6.0
82371,3.0
82372,6.0
82373,7.0
82374,3.0
82375,4.0
82376,15.0
82377,22.0
82378,17.0
82379,6.0
82380,6.0
82381,8.0
82382,6.0
82383,6.0
82384,6.0
82385,10.0
82386,5.0
82387,7.0
82388,6.0
82389,9.0
82390,15.0
82391,16.0
82465,11.0
82466,8.0
82467,22.0
82468,10.0
82469,12.0
82470,6.0
82471,8.0
82472,21.0
82473,6.0
82474,10.0
82475,8.0
82476,5.0
82477,
82478,13.0
82479,2.0
82480,9.0
82481,5.0
82482,11.0
82483,6.0
82484,12.0
82485,3.0
82486,10.0
82487,12.0
82561,9.0
82562,12.0
82563,10.0
82564,11.0
82565,8.0
82566,7.0
82567,7.0
82568,7.0
82569,5.0
82570,6.0
82571,19.0
82572,6.0
82573,7.0
82574,9.0
82575,1.0
82576,7.0
82577,6.0
82578,6.0
82579,10.0
82580,6.0
82581,9.0
82582,5.0
82583,4.0
82609,6.0
82610,11.0
82611,6.0
82612,3.0
82613,6.0
82614,7.0
82615,3.0
82616,4.0
82617,15.0
82618,22.0
82619,17.0
82620,6.0
82621,6.0
82622,8.0
82623,6.0
82624,6.0
82625,6.0
82626,10.0
82627,5.0
82628,7.0
82629,6.0
82630,9.0
82631,15.0
82705,16.0
82706,11.0
82707,8.0
82708,22.0
82709,10.0
82710,12.0
82711,6.0
82712,8.0
82713,21.0
82714,6.0
82715,10.0
82716,8.0
82717,5.0
82718,
82719,13.0
82720,2.0
82721,9.0
82722,5.0
82723,11.0
82724,6.0
82725,12.0
82726,3.0
82727,10.0
82801,12.0
82802,9.0
82803,12.0
82804,10.0
82805,11.0
82806,8.0
82807,7.0
82808,7.0
82809,7.0
82810,5.0
82811,6.0
82812,19.0
82813,6.0
82814,7.0
82815,9.0
82816,1.0
82817,7.0
82818,6.0
82819,6.0
82820,10.0
82821,6.0
82822,9.0
82823,5.0
82849,4.0
82850,6.0
82851,11.0
82852,6.0
82853,3.0
82854,6.0
82855,7.0
82856,3.0
82857,4.0
82858,15.0
82859,22.0
82860,17.0
82861,6.0
82862,6.0
82863,8.0
82864,6.0
82865,6.0
82866,6.0
82867,10.0
82868,5.0
82869,7.0
82870,6.0
82871,9.0
82897,15.0
82898,16.0
82899,11.0
82900,8.0
82901,22.0
82902,10.0
82903,12.0
82904,6.0
82905,8.0
82906,21.0
82907,6.0
82908,10.0
82909,8.0
82910,5.0
82911,
82912,13.0
82913,2.0
82914,9.0
82915,5.0
82916,11.0
82917,6.0
82918,12.0
82919,3.0
82969,10.0
82970,12.0
82971,9.0
82972,12.0
82973,10.0
82974,11.0
82975,8.0
82976,7.0
82977,7.0
82978,7.0
82979,5.0
82980,6.0
82981,19.0
82982,6.0
82983,7.0
82984,9.0
82985,1.0
82986,7.0
82987,6.0
82988,6.0
82989,10.0
82990,6.0
82991,9.0
83017,5.0
83018,4.0
83019,6.0
83020,11.0
83021,6.0
83022,3.0
83023,6.0
83024,7.0
83025,3.0
83026,4.0
83027,15.0
83028,22.0
83029,17.0
83030,6.0
83031,6.0
83032,8.0
83033,6.0
83034,6.0
83035,6.0
83036,10.0
83037,5.0
83038,7.0
83039,6.0
83089,9.0
83090,15.0
83091,16.0
83092,11.0
83093,8.0
83094,22.0
83095,10.0
83096,12.0
83097,6.0
83098,8.0
83099,21.0
83100,6.0
83101,10.0
83102,8.0
83103,5.0
83104,
83105,13.0
83106,2.0
83107,9.0
83108,5.0
83109,11.0
83110,6.0
83111,12.0
83137,3.0
83138,10.0
83139,12.0
83140,9.0
83141,12.0
83142,10.0
83143,11.0
83144,8.0
83145,7.0
83146,7.0
83147,7.0
83148,5.0
83149,6.0
83150,19.0
83151,6.0
83152,7.0
83153,9.0
83154,1.0
83155,7.0
83156,6.0
83157,6.0
83158,10.0
83159,6.0
83185,9.0
83186,5.0
83187,4.0
83188,6.0
83189,11.0
83190,6.0
83191,3.0
83192,6.0
83193,7.0
83194,3.0
83195,4.0
83196,15.0
83197,22.0
83198,17.0
83199,6.0
83200,6.0
83201,8.0
83202,6.0
83203,6.0
83204,6.0
83205,10.0
83206,5.0
83207,7.0
83233,6.0
83234,9.0
83235,15.0
83236,16.0
83237,11.0
83238,8.0
83239,22.0
83240,10.0
83241,12.0
83242,6.0
83243,8.0
83244,21.0
83245,6.0
83246,10.0
83247,8.0
83248,5.0
83249,
83250,13.0
83251,2.0
83252,9.0
83253,5.0
83254,11.0
83255,6.0
83353,12.0
83354,3.0
83355,10.0
83356,12.0
83357,9.0
83358,12.0
83359,10.0
83360,11.0
83361,8.0
83362,7.0
83363,7.0
83364,7.0
83365,5.0
83366,6.0
83367,19.0
83368,6.0
83369,7.0
83370,9.0
83371,1.0
83372,7.0
83373,6.0
83374,6.0
83375,10.0
83401,6.0
83402,9.0
83403,5.0
83404,4.0
83405,6.0
83406,11.0
83407,6.0
83408,3.0
83409,6.0
83410,7.0
83411,3.0
83412,4.0
83413,15.0
83414,22.0
83415,17.0
83416,6.0
83417,6.0
83418,8.0
83419,6.0
83420,6.0
83421,6.0
83422,10.0
83423,5.0
83473,7.0
83474,6.0
83475,9.0
83476,15.0
83477,16.0
83478,11.0
83479,8.0
83480,22.0
83481,10.0
83482,12.0
83483,6.0
83484,8.0
83485,21.0
83486,6.0
83487,10.0
83488,8.0
83489,5.0
83490,
83491,13.0
83492,2.0
83493,9.0
83494,5.0
83495,11.0
83521,6.0
83522,12.0
83523,3.0
83524,10.0
83525,12.0
83526,9.0
83527,12.0
83528,10.0
83529,11.0
83530,8.0
83531,7.0
83532,7.0
83533,7.0
83534,5.0
83535,6.0
83536,19.0
83537,6.0
83538,7.0
83539,9.0
83540,1.0
83541,7.0
83542,6.0
83543,6.0
83569,10.0
83570,6.0
83571,9.0
83572,5.0
83573,4.0
83574,6.0
83575,11.0
83576,6.0
83577,3.0
83578,6.0
83579,7.0
83580,3.0
83581,4.0
83582,15.0
83583,22.0
83584,17.0
83585,6.0
83586,6.0
83587,8.0
83588,6.0
83589,6.0
83590,6.0
83591,10.0
83641,5.0
83642,7.0
83643,6.0
83644,9.0
83645,15.0
83646,16.0
83647,11.0
83648,8.0
83649,22.0
83650,10.0
83651,12.0
83652,6.0
83653,8.0
83654,21.0
83655,6.0
83656,10.0
83657,8.0
83658,5.0
83659,
83660,13.0
83661,2.0
83662,9.0
83663,5.0
83713,11.0
83714,6.0
83715,12.0
83716,3.0
83717,10.0
83718,12.0
83719,9.0
83720,12.0
83721,10.0
83722,11.0
83723,8.0
83724,7.0
83725,7.0
83726,7.0
83727,5.0
83728,6.0
83729,19.0
83730,6.0
83731,7.0
83732,9.0
83733,1.0
83734,7.0
83735,6.0
83785,6.0
83786,10.0
83787,6.0
83788,9.0
83789,5.0
83790,4.0
83791,6.0
83792,11.0
83793,6.0
83794,3.0
83795,6.0
83796,7.0
83797,3.0
83798,4.0
83799,15.0
83800,22.0
83801,17.0
83802,6.0
83803,6.0
83804,8.0
83805,6.0
83806,6.0
83807,6.0
83929,10.0
83930,5.0
83931,7.0
83932,6.0
83933,9.0
83934,15.0
83935,16.0
83936,11.0
83937,8.0
83938,22.0
83939,10.0
83940,12.0
83941,6.0
83942,8.0
83943,21.0
83944,6.0
83945,10.0
83946,8.0
83947,5.0
83948,
83949,13.0
83950,2.0
83951,9.0
84001,5.0
84002,11.0
84003,6.0
84004,12.0
84005,3.0
84006,10.0
84007,12.0
84008,9.0
84009,12.0
84010,10.0
84011,11.0
84012,8.0
84013,7.0
84014,7.0
84015,7.0
84016,5.0
84017,6.0
84018,19.0
84019,6.0
84020,7.0
84021,9.0
84022,1.0
84023,7.0
84049,6.0
84050,6.0
84051,10.0
84052,6.0
84053,9.0
84054,5.0
84055,4.0
84056,6.0
84057,11.0
84058,6.0
84059,3.0
84060,6.0
84061,7.0
84062,3.0
84063,4.0
84064,15.0
84065,22.0
84066,17.0
84067,6.0
84068,6.0
84069,8.0
84070,6.0
84071,6.0
84193,6.0
84194,10.0
84195,5.0
84196,7.0
84197,6.0
84198,9.0
84199,15.0
84200,16.0
84201,11.0
84202,8.0
84203,22.0
84204,10.0
84205,12.0
84206,6.0
84207,8.0
84208,21.0
84209,6.0
84210,10.0
84211,8.0
84212,5.0
84213,
84214,13.0
84215,2.0
84241,9.0
84242,5.0
84243,11.0
84244,6.0
84245,12.0
84246,3.0
84247,10.0
84248,12.0
84249,9.0
84250,12.0
84251,10.0
84252,11.0
84253,8.0
84254,7.0
84255,7.0
84256,7.0
84257,5.0
84258,6.0
84259,19.0
84260,6.0
84261,7.0
84262,9.0
84263,1.0
84337,7.0
84338,6.0
84339,6.0
84340,10.0
84341,6.0
84342,9.0
84343,5.0
84344,4.0
84345,6.0
84346,11.0
84347,6.0
84348,3.0
84349,6.0
84350,7.0
84351,3.0
84352,4.0
84353,15.0
84354,22.0
84355,17.0
84356,6.0
84357,6.0
84358,8.0
84359,6.0
84385,6.0
84386,6.0
84387,10.0
84388,5.0
84389,7.0
84390,6.0
84391,9.0
84392,15.0
84393,16.0
84394,11.0
84395,8.0
84396,22.0
84397,10.0
84398,12.0
84399,6.0
84400,8.0
84401,21.0
84402,6.0
84403,10.0
84404,8.0
84405,5.0
84406,
84407,13.0
84433,2.0
84434,9.0
84435,5.0
84436,11.0
84437,6.0
84438,12.0
84439,3.0
84440,10.0
84441,12.0
84442,9.0
84443,12.0
84444,10.0
84445,11.0
84446,8.0
84447,7.0
84448,7.0
84449,7.0
84450,5.0
84451,6.0
84452,19.0
84453,6.0
84454,7.0
84455,9.0
84481,1.0
84482,7.0
84483,6.0
84484,6.0
84485,10.0
84486,6.0
84487,9.0
84488,5.0
84489,4.0
84490,6.0
84491,11.0
84492,6.0
84493,3.0
84494,6.0
84495,7.0
84496,3.0
84497,4.0
84498,15.0
84499,22.0
84500,17.0
84501,6.0
84502,6.0
84503,8.0
84553,6.0
84554,6.0
84555,6.0
84556,10.0
84557,5.0
84558,7.0
84559,6.0
84560,9.0
84561,15.0
84562,16.0
84563,11.0
84564,8.0
84565,22.0
84566,10.0
84567,12.0
84568,6.0
84569,8.0
84570,21.0
84571,6.0
84572,10.0
84573,8.0
84574,5.0
84575,
84673,13.0
84674,2.0
84675,9.0
84676,5.0
84677,11.0
84678,6.0
84679,12.0
84680,3.0
84681,10.0
84682,12.0
84683,9.0
84684,12.0
84685,10.0
84686,11.0
84687,8.0
84688,7.0
84689,7.0
84690,7.0
84691,5.0
84692,6.0
84693,19.0
84694,6.0
84695,7.0
84745,9.0
84746,1.0
84747,7.0
84748,6.0
84749,6.0
84750,10.0
84751,6.0
84752,9.0
84753,5.0
84754,4.0
84755,6.0
84756,11.0
84757,6.0
84758,3.0
84759,6.0
84760,7.0
84761,3.0
84762,4.0
84763,15.0
84764,22.0
84765,17.0
84766,6.0
84767,6.0
84793,8.0
84794,6.0
84795,6.0
84796,6.0
84797,10.0
84798,5.0
84799,7.0
84800,6.0
84801,9.0
84802,15.0
84803,16.0
84804,11.0
84805,8.0
84806,22.0
84807,10.0
84808,12.0
84809,6.0
84810,8.0
84811,21.0
84812,6.0
84813,10.0
84814,8.0
84815,5.0
84841,
84842,13.0
84843,2.0
84844,9.0
84845,5.0
84846,11.0
84847,6.0
84848,12.0
84849,3.0
84850,10.0
84851,12.0
84852,9.0
84853,12.0
84854,10.0
84855,11.0
84856,8.0
84857,7.0
84858,7.0
84859,7.0
84860,5.0
84861,6.0
84862,19.0
84863,6.0
84961,7.0
84962,9.0
84963,1.0
84964,7.0
84965,6.0
84966,6.0
84967,10.0
84968,6.0
84969,9.0
84970,5.0
84971,4.0
84972,6.0
84973,11.0
84974,6.0
84975,3.0
84976,6.0
84977,7.0
84978,3.0
84979,4.0
84980,15.0
84981,22.0
84982,17.0
84983,6.0
85009,6.0
85010,8.0
85011,6.0
85012,6.0
85013,6.0
85014,10.0
85015,5.0
85016,7.0
85017,6.0
85018,9.0
85019,15.0
85020,16.0
85021,11.0
85022,8.0
85023,22.0
85024,10.0
85025,12.0
85026,6.0
85027,8.0
85028,21.0
85029,6.0
85030,10.0
85031,8.0
85129,5.0
85130,
85131,
85132,
85133,
85134,
85135,
85136,
85137,
85138,
85139,
85140,
85141,
85142,
85143,
85144,
85145,
85146,
85147,
85148,
85149,
85150,
85151,
85177,
85178,
85179,
85180,
85181,
85182,
85183,
85184,
85185,
85186,
85187,
85188,
85189,
85190,
85191,
85192,
85193,
85194,
85195,
85196,
85197,
85198,
85199,
85225,
85226,
85227,
85228,
85229,
85230,
85231,
85232,
85233,
85234,
85235,
85236,
85237,
85238,
85239,
85240,
85241,
85242,
85243,
85244,
85245,
85246,
85247,
85273,
85274,
85275,
85276,
85277,
85278,
85279,
85280,
85281,
85282,
85283,
85284,
85285,
85286,
85287,
85288,
85289,
85290,
85291,
85292,
85293,
85294,
85295,
85441,
85442,
85443,
85444,
85445,
85446,
85447,
85448,
85449,
85450,
85451,
85452,
85453,
85454,
85455,
85456,
85457,
85458,
85459,
85460,
85461,
85462,
85463,
85489,
85490,
85491,
85492,
85493,
85494,
85495,
85496,
85497,
85498,
85499,
85500,
85501,
85502,
85503,
85504,
85505,
85506,
85507,
85508,
85509,
85510,
85511,
85561,
85562,
85563,
85564,
85565,
85566,
85567,
85568,
85569,
85570,
85571,
85572,
85573,
85574,
85575,
85576,
85577,
85578,
85579,
85580,
85581,
85582,
85583,
85657,
85658,
85659,
85660,
85661,
85662,
85663,
85664,
85665,
85666,
85667,
85668,
85669,
85670,
85671,
85672,
85673,
85674,
85675,
85676,
85677,
85678,
85679,
85729,
85730,
85731,
85732,
85733,
85734,
85735,
85736,
85737,
85738,
85739,
85740,
85741,
85742,
85743,
85744,
85745,
85746,
85747,
85748,
85749,
85750,
85751,
85801,
85802,
85803,
85804,
85805,
85806,
85807,
85808,
85809,
85810,
85811,
85812,
85813,
85814,
85815,
85816,
85817,
85818,
85819,
85820,
85821,
85822,
85823,
85849,
85850,
85851,
85852,
85853,
85854,
85855,
85856,
85857,
85858,
85859,
85860,
85861,
85862,
85863,
85864,
85865,
85866,
85867,
85868,
85869,
85870,
85871,
85945,
85946,
85947,
85948,
85949,
85950,
85951,
85952,
85953,
85954,
85955,
85956,
85957,
85958,
85959,
85960,
85961,
85962,
85963,
85964,
85965,
85966,
85967,
85993,
85994,
85995,
85996,
85997,
85998,
85999,
86000,
86001,
86002,
86003,
86004,
86005,
86006,
86007,
86008,
86009,
86010,
86011,
86012,
86013,
86014,
86015,
86065,
86066,
86067,
86068,
86069,
86070,
86071,
86072,
86073,
86074,
86075,
86076,
86077,
86078,
86079,
86080,
86081,
86082,
86083,
86084,
86085,
86086,
86087,
86137,
86138,
86139,
86140,
86141,
86142,
86143,
86144,
86145,
86146,
86147,
86148,
86149,
86150,
86151,
86152,
86153,
86154,
86155,
86156,
86157,
86158,
86159,
86185,
86186,
86187,
86188,
86189,
86190,
86191,
86192,
86193,
86194,
86195,
86196,
86197,
86198,
86199,
86200,
86201,
86202,
86203,
86204,
86205,
86206,
86207,
86281,
86282,
